YEAR,MONTH,DAY,STID,monthly_predicted_lfm,predicted_lfm,TMAX,TMIN,TAVG,HMAX,HAVG,VDEF,WSMX,WMAX,RAIN,TR05,TR25,TR60,TR75,soil_y_5,soil_y_25,soil_y_60,Date,soil_5_y,soil_25_y,soil_60_y,avg_soil_y,predicted_lfm,date,vpd,rain,kbdi,mean_lfm,lat,long
2019,1,27,WOOD,,99.38518106,63.57,27.89,45.65,84.21,44.85,7.48,23.11,30.47,0,1.5577,1.6233,1.8679,-999,0.009354509,0.01164079,0.02622879,27-01-2019,0.009354509,0.01164079,0.02622879,0.015741363,99.38518106,2019127,7.48,0,106.926649,,,
2019,1,28,WOOD,,104.8613317,49.33,20.74,38.78,70.05,46.47,4.56,27.65,41.88,0,1.5682,1.6238,1.8692,-999,0.009687852,0.011660195,0.026341818,28-01-2019,0.009687852,0.011660195,0.026341818,0.015896621,104.8613317,2019128,4.56,0,66.98147711,,,
2019,1,29,WOOD,,107.8762577,43.73,14.09,28.48,85.15,55.93,2.95,12.61,17.9,0,1.5974,1.6335,1.8725,-999,0.010678313,0.01204309,0.026630898,29-01-2019,0.010678313,0.01204309,0.026630898,0.016450767,107.8762577,2019129,2.95,0,57.44430782,,,
2019,1,30,WOOD,,!,37.26,13.15,24.28,90.61,63.42,1.9,17.01,22.5,0,-996,1.6414,1.8757,-999,!,0.012364148,0.026914209,30-01-2019,!,0.012364148,0.026914209,,,2019130,1.9,0,49.21854852,,,
2019,1,31,WOOD,,!,50.18,14.86,30.61,84.95,64.67,2.72,11.9,15.42,0,-996,1.6502,1.8785,-999,!,0.012731808,0.027164544,31-01-2019,!,0.012731808,0.027164544,,,2019131,2.72,0,68.6696847,,,
2019,2,1,WOOD,106.859495,,55.89,20.48,36.27,99.28,90.41,0.96,13.65,19.57,0,-996,1.6538,1.8818,-999,!,0.012885328,0.027462533,2/1/2019,!,0.012885328,0.027462533,,,201921,0.96,0,82.01261615,,,
2019,2,2,WOOD,,106.7036095,66.76,36.2,56.14,100,80.39,3.57,22.39,30.98,0,1.6455,1.6472,1.8793,-999,0.012534113,0.012605265,0.027236489,2/2/2019,0.012534113,0.012605265,0.027236489,0.017458622,106.7036095,201922,3.57,0,120.3397918,,,
2019,2,3,WOOD,,94.42095693,78.08,47.71,61.31,94.35,57.38,10.12,24.07,34.34,0,1.6305,1.6359,1.8755,-999,0.011923352,0.01213974,0.026896415,2/3/2019,0.011923352,0.01213974,0.026896415,0.016986503,94.42095693,201923,10.12,0,188.8540779,,,
2019,2,4,WOOD,,105.5230339,61.3,31.14,43.27,93.35,62.03,4.2,18.07,25.21,0,1.6523,1.6364,1.8767,-999,0.012821139,0.012159972,0.027003352,2/4/2019,0.012821139,0.012159972,0.027003352,0.017328154,105.5230339,201924,4.2,0,98.57222535,,,
2019,2,5,WOOD,,112.7386087,32.22,24.69,28.94,98.82,93.84,0.35,12.19,15.93,0,1.686,1.6468,1.8783,-999,0.014342898,0.012588487,0.027146587,2/5/2019,0.014342898,0.012588487,0.027146587,0.018025991,112.7386087,201925,0.35,0,44.38236831,,,
2019,2,6,WOOD,,113.1245906,29.74,19.44,26.08,98.67,96.92,0.14,-996,-996,0,1.7191,1.6607,1.881,-999,0.01601191,0.013184734,0.027389998,2/6/2019,0.01601191,0.013184734,0.027389998,0.018862214,113.1245906,201926,0.14,0,42.40393435,,,
2019,2,7,WOOD,,111.7470704,25.15,9.81,16.08,93.42,74.06,0.87,-996,-996,0,1.7477,1.6728,1.8856,-999,0.017608296,0.013726563,0.027809668,2/7/2019,0.017608296,0.013726563,0.027809668,0.019714842,111.7470704,201927,0.87,0,39.31583811,,,
2019,2,8,WOOD,,,34.01,5.61,19.6,78.78,55.82,2,-996,21.47,0,-996,1.6861,1.8905,-999,!,0.014347671,0.028263686,2/8/2019,!,0.014347671,0.028263686,,,201928,2,0,45.96605795,,,
2019,2,9,WOOD,,,41.86,14.07,28.69,87.18,57.6,2.85,21.14,28.14,0,-996,1.6948,1.8953,-999,!,0.014768979,0.028715524,2/9/2019,!,0.014768979,0.028715524,,,201929,2.85,0,54.79561952,,,
2019,2,10,WOOD,,109.4027641,49.6,31.99,38.99,92.41,77.21,2.11,18.75,28.14,0,1.8048,1.6938,1.897,-999,0.021282279,0.014719934,0.028877252,2/10/2019,0.021282279,0.014719934,0.028877252,0.021626488,109.4027641,2019210,2.11,0,67.51019081,,,
2019,2,11,WOOD,,106.5918361,66.74,32.3,46.17,98.66,77.79,3.61,19.66,29.95,0.04,1.7965,1.6875,1.8966,-999,0.020704477,0.014414653,0.028839118,2/11/2019,0.020704477,0.014414653,0.028839118,0.021319416,106.5918361,2019211,3.61,0.04,120.2490523,,,
2019,2,12,WOOD,,103.0446343,57.25,26.66,40.45,91.33,50.12,5.5,15.2,20.54,0,1.8043,1.6871,1.8969,-999,0.021247024,0.014395484,0.028867714,2/12/2019,0.021247024,0.014395484,0.028867714,0.021503407,103.0446343,2019212,5.5,0,85.77505239,,,
2019,2,13,WOOD,,96.497735,64.94,37.04,50.33,54.55,33.5,8.99,27.6,38.14,0,1.805,1.6889,1.8955,-999,0.021296397,0.014481945,0.028734504,13-02-2019,0.021296397,0.014481945,0.028734504,0.021504282,96.497735,2019213,8.99,0,112.4333835,,,
2019,2,14,WOOD,,91.05651423,70.43,35.79,56.14,60.66,29.08,11.89,22.12,30.33,0,1.8144,1.6853,1.8939,-999,0.021970505,0.014309534,0.028583007,14-02-2019,0.021970505,0.014309534,0.028583007,0.021621016,91.05651423,2019214,11.89,0,138.5770371,,,
2019,2,15,WOOD,,111.9428219,35.34,19.89,25.31,91.9,85.05,0.75,16.46,21.27,0,1.8504,1.6893,1.8998,-999,0.024753079,0.014501229,0.029145587,15-02-2019,0.024753079,0.014501229,0.029145587,0.022799965,111.9428219,2019215,0.75,0,47.23529085,,,
2019,2,16,WOOD,,112.9087523,28.11,18.81,22.8,96.93,94.55,0.23,14.65,19.08,0,1.8752,1.7038,1.9016,-999,0.026869746,0.015217741,0.029319385,16-02-2019,0.026869746,0.015217741,0.029319385,0.023802291,112.9087523,2019216,0.23,0,41.2276186,,,
2019,2,17,WOOD,,109.1513672,42.77,19.82,30.26,96.02,67.78,2.23,-996,24.05,0.04,1.8865,1.7138,1.9039,-999,0.027892517,0.015732255,0.029542947,17-02-2019,0.027892517,0.015732255,0.029542947,0.024389239,109.1513672,2019217,2.23,0.04,56.05449563,,,
2019,2,18,WOOD,,,29.25,14.61,22.32,78.75,60.86,1.69,14.92,20.31,0,-996,1.7208,1.9112,-999,!,0.016102651,0.0302637,18-02-2019,!,0.016102651,0.0302637,,,2019218,1.69,0,42.04046932,,,
2019,2,19,WOOD,,,26.24,20.9,23.89,94.89,84.57,0.67,10.9,14.69,0,-996,1.7269,1.9129,-999,!,0.016432471,0.030434018,19-02-2019,!,0.016432471,0.030434018,,,2019219,0.67,0,39.9880555,,,
2019,2,20,WOOD,,,46.81,20.99,31.98,95.18,69.97,2.43,16.47,22.37,0.03,-996,1.7299,1.914,-999,!,0.016597127,0.030544726,20-02-2019,!,0.016597127,0.030544726,,,2019220,2.43,0.03,62.36750315,,,
2019,2,21,WOOD,,106.3022271,56.26,26.63,39.85,94.87,67.66,3.74,25.08,38.36,0,1.9202,1.729,1.9151,-999,0.03117618,0.016547559,0.030655832,21-02-2019,0.03117618,0.016547559,0.030655832,0.026126524,106.3022271,2019221,3.74,0,83.01171514,,,
2019,2,22,WOOD,,112.9552865,41.03,30.75,37.5,99.6,97.28,0.19,12.46,16.81,0.03,1.9369,1.7287,1.9177,-999,0.032941673,0.016531069,0.030920029,22-02-2019,0.032941673,0.016531069,0.030920029,0.026797591,112.9552865,2019222,0.19,0.03,53.69497595,,,
2019,2,23,WOOD,,111.1658025,48.61,28.84,38.52,100,84.37,1.17,29.84,42.3,0.21,1.7523,1.7252,1.9161,-999,0.017879395,0.016339886,0.030757182,23-02-2019,0.017879395,0.016339886,0.030757182,0.021658821,111.1658025,2019223,1.17,0.21,65.60503443,,,
2019,2,24,WOOD,,104.8572676,53.31,20.38,37.12,82.61,50.79,4.55,13.68,18.28,0,1.494,1.7306,1.9154,-999,0.007563445,0.016635782,0.030686202,24-02-2019,0.007563445,0.016635782,0.030686202,0.018295143,104.8572676,2019224,4.55,0,75.52379618,,,
2019,2,25,WOOD,,101.4417819,62.8,24.2,44.42,84.71,49.64,6.37,29.1,38.72,0,1.5202,1.7298,1.9132,-999,0.008254543,0.016591613,0.030464172,25-02-2019,0.008254543,0.016591613,0.030464172,0.018436776,101.4417819,2019225,6.37,0,103.9888638,,,
2019,2,26,WOOD,,110.3483884,38.19,14.07,24.41,89.68,70.33,1.62,14.75,19.73,0,1.5503,1.7329,1.9151,-999,0.009126465,0.01676342,0.030655832,26-02-2019,0.009126465,0.01676342,0.030655832,0.018848572,110.3483884,2019226,1.62,0,50.24780631,,,
2019,2,27,WOOD,,112.1243458,23.6,11.43,18.25,95.62,81.43,0.67,13.63,18.92,0,1.5886,1.74,1.918,-999,0.010369655,0.017163593,0.030950658,27-02-2019,0.010369655,0.017163593,0.030950658,0.019494635,112.1243458,2019227,0.67,0,38.41923625,,,
2019,2,28,WOOD,,,36.53,9.5,21.57,85.11,62.77,1.9,11.52,17.98,0,-996,1.7492,1.9203,-999,!,0.017696247,0.031186469,28-02-2019,!,0.017696247,0.031186469,,,2019228,1.9,0,48.44261001,,,
2019,3,1,WOOD,102.8994151,!,51.21,17.42,31.45,94.35,71.99,2.35,13.28,18.12,0,-996,1.75,1.9224,-999,!,0.017743332,0.031403321,3/1/2019,!,0.017743332,0.031403321,,,201931,2.35,0,70.81111261,,,
2019,3,2,WOOD,,111.1329014,32.25,25,28.58,88.36,78.17,1.19,14.92,20.31,0,1.6766,1.7513,1.9262,-999,0.013901245,0.01782011,0.031799498,3/2/2019,0.013901245,0.01782011,0.031799498,0.021173618,111.1329014,201932,1.19,0,44.40779109,,,
2019,3,3,WOOD,,,24.91,9,14.6,91.76,71.92,0.83,20.07,26.96,0,-996,1.7548,1.9292,-999,!,0.018028462,0.032115742,3/3/2019,!,0.018028462,0.032115742,,,201933,0.83,0,39.17255105,,,
2019,3,4,WOOD,,,20.14,8.35,13.34,82.05,65.18,1.02,13.28,18.34,0,-996,1.7611,1.9327,-999,!,0.018409598,0.032488608,3/4/2019,!,0.018409598,0.032488608,,,201934,1.02,0,36.64558308,,,
2019,3,5,WOOD,,,37.81,8.76,23.71,84.58,53.38,2.54,14.53,21.56,0.02,-996,1.7655,1.9344,-999,!,0.018680513,0.032671248,3/5/2019,!,0.018680513,0.032671248,,,201935,2.54,0.02,49.82161982,,,
2019,3,6,WOOD,,,55.8,19.19,37.45,65.15,41.67,5.41,23.67,35.72,0,-996,1.767,1.9354,-999,!,0.018773771,0.032779155,3/6/2019,!,0.018773771,0.032779155,,,201936,5.41,0,81.77229713,,,
2019,3,7,WOOD,,105.720383,49.66,31.73,41.48,78.93,56.72,4.06,16.42,23.09,0,1.8051,1.7614,1.9359,-999,0.02130346,0.018427945,0.03283324,3/7/2019,0.02130346,0.018427945,0.03283324,0.024188215,105.720383,201937,4.06,0,67.62862811,,,
2019,3,8,WOOD,,109.2119353,53.42,27.88,40.38,94.08,78.93,2.2,23.76,31.72,0,1.798,1.7565,1.9363,-999,0.020807737,0.018130531,0.032876571,3/8/2019,0.020807737,0.018130531,0.032876571,0.02393828,109.2119353,201938,2.2,0,75.78416075,,,
2019,3,9,WOOD,,97.54819469,64.26,37.21,54.55,75.62,45.94,8.42,34.25,46.98,0,1.7964,1.7429,1.932,-999,0.020697611,0.017329756,0.032413695,3/9/2019,0.020697611,0.017329756,0.032413695,0.023480354,97.54819469,201939,8.42,0,109.6542752,,,
2019,3,10,WOOD,,104.2938946,50.7,30.49,40.31,72.7,48.42,4.82,16.66,22.28,0,1.829,1.7413,1.933,-999,0.023059604,0.017237884,0.032520765,3/10/2019,0.023059604,0.017237884,0.032520765,0.024272751,104.2938946,2019310,4.82,0,69.7373923,,,
2019,3,11,WOOD,,107.1000205,52.07,40.79,46.01,96.69,68.07,3.32,11.22,15.64,0.16,1.8627,1.7417,1.9301,-999,0.025781447,0.017260806,0.032211218,3/11/2019,0.025781447,0.017260806,0.032211218,0.02508449,107.1000205,2019311,3.32,0.16,72.68309324,,,
2019,3,12,WOOD,,112.0863076,59.18,46.69,52.61,99.31,95.07,0.69,18.66,26.53,0.37,1.5739,1.7348,1.9272,-999,0.009873733,0.016869593,0.031904571,3/12/2019,0.009873733,0.016869593,0.031904571,0.019549299,112.0863076,2019312,0.69,0.37,91.55995709,,,
2019,3,13,WOOD,,101.4675707,70.41,39.85,56.06,97.79,63.44,6.38,49.1,68.47,0.59,1.3241,1.4188,1.9194,-999,0.004287651,0.005883876,0.031093985,13-03-2019,0.004287651,0.005883876,0.031093985,0.013755171,101.4675707,2019313,6.38,0.59,138.4685756,,,
2019,3,14,WOOD,,104.8104423,48.43,32.44,41.97,65.19,50.58,4.61,33.31,44.94,0,1.3467,1.4119,1.8384,-999,0.004624124,0.005749801,0.02378888,14-03-2019,0.004624124,0.005749801,0.02378888,0.011387602,104.8104423,2019314,4.61,0,65.26838555,,,
2019,3,15,WOOD,,103.4113979,53.65,27.77,40.58,80.33,47.26,5.36,13.96,21.34,0,1.3666,1.4589,1.7862,-999,0.004942143,0.006727104,0.020009,15-03-2019,0.004942143,0.006727104,0.020009,0.010559415,103.4113979,2019315,5.36,0,76.33307908,,,
2019,3,16,WOOD,,96.8805589,65.55,33.89,49.41,59.82,36.98,8.84,18.5,24.63,0,1.3837,1.491,1.7832,-999,0.005232788,0.007488085,0.019810819,16-03-2019,0.005232788,0.007488085,0.019810819,0.010843897,96.8805589,2019316,8.84,0,115.0057894,,,
2019,3,17,WOOD,,96.42772847,69.91,36.57,52.61,66.61,42.34,9.08,17.1,23.67,0,1.4021,1.5066,1.7846,-999,0.005564596,0.007888297,0.01990306,17-03-2019,0.005564596,0.007888297,0.01990306,0.011118651,96.42772847,2019317,9.08,0,135.7910253,,,
2019,3,18,WOOD,,98.95730083,68.85,36.02,51.52,86.78,51.13,7.73,17.71,24.63,0,1.4294,1.5212,1.7844,-999,0.006095944,0.008282132,0.019889857,18-03-2019,0.006095944,0.008282132,0.019889857,0.011422644,98.95730083,2019318,7.73,0,130.3253496,,,
2019,3,19,WOOD,,99.19675976,67.33,46.42,53.21,81.67,50.04,7.6,25.26,35.52,0,1.4715,1.532,1.7869,-999,0.007016156,0.008586009,0.020055523,19-03-2019,0.007016156,0.008586009,0.020055523,0.011885896,99.19675976,2019319,7.6,0,122.9633051,,,
2019,3,20,WOOD,,99.77407218,64.56,34.86,49.35,93.77,50.59,7.29,18.57,27.92,0,1.5004,1.5431,1.7913,-999,0.007726748,0.008909898,0.020350422,20-03-2019,0.007726748,0.008909898,0.020350422,0.012329023,99.77407218,2019320,7.29,0,110.8690358,,,
2019,3,21,WOOD,,99.54638464,66.04,32.95,50.47,73.37,48.37,7.41,10.23,12.79,0,1.5192,1.5508,1.7925,-999,0.008227046,0.009141697,0.020431591,21-03-2019,0.008227046,0.009141697,0.020431591,0.012600111,99.54638464,2019321,7.41,0,117.1281121,,,
2019,3,22,WOOD,,96.93708889,73.13,40.28,55.94,98.24,52.67,8.8,28.39,34.92,0.84,1.5239,1.5572,1.796,-999,0.008357082,0.009338923,0.02067017,22-03-2019,0.008357082,0.009338923,0.02067017,0.012788725,96.93708889,2019322,8.8,0.84,154.2313165,,,
2019,3,23,WOOD,,102.0990659,69.44,46.49,55.83,98.24,67.43,6.07,23.42,29.53,0.14,1.3257,1.3504,1.7285,-999,0.004310646,0.004681668,0.016520085,23-03-2019,0.004310646,0.004681668,0.016520085,0.008504133,102.0990659,2019323,6.07,0.14,133.3327803,,,
2019,3,24,WOOD,,103.1162032,66.67,39.72,53.05,94.1,66.62,5.53,11.19,16.73,0,1.3416,1.4054,1.6794,-999,0.004545963,0.005626287,0.01403137,24-03-2019,0.004545963,0.005626287,0.01403137,0.008067873,103.1162032,2019324,5.53,0,119.9321577,,,
2019,3,25,WOOD,,106.3004997,62.15,40.58,50.06,97.18,74.73,3.83,13.52,18.7,0,1.3545,1.4433,1.6906,-999,0.004746266,0.006385624,0.014564077,25-03-2019,0.004746266,0.006385624,0.014564077,0.008565322,106.3004997,2019325,3.83,0,101.5930878,,,
2019,3,26,WOOD,,102.7687413,67.89,39.38,53.76,95.69,68.38,5.71,15.66,22.21,0,1.3749,1.4697,1.7042,-999,0.005081147,0.006974117,0.015237997,26-03-2019,0.005081147,0.006974117,0.015237997,0.009097754,102.7687413,2019326,5.71,0,125.6125613,,,
2019,3,27,WOOD,,97.49334795,77.59,52.57,63.19,71.93,60.57,8.52,25.37,37.49,0,1.3941,1.4859,1.7153,-999,0.005417828,0.007361686,0.015810907,27-03-2019,0.005417828,0.007361686,0.015810907,0.009530141,97.49334795,2019327,8.52,0,185.0434693,,,
2019,3,28,WOOD,,95.06528947,86.59,50.77,66.17,87.3,64.22,9.81,25.28,33.76,0,1.452,1.523,1.7236,-999,0.006573875,0.008332024,0.01625322,28-03-2019,0.006573875,0.008332024,0.01625322,0.010386373,95.06528947,2019328,9.81,0,271.8032007,,,
2019,3,29,WOOD,,111.7370372,52.75,40.22,48.09,99.25,92.07,0.91,19.8,29.59,0,1.5788,1.6264,1.7345,-999,0.010036361,0.011761623,0.016852785,29-03-2019,0.010036361,0.011761623,0.016852785,0.01288359,111.7370372,2019329,0.91,0,74.2196756,,,
2019,3,30,WOOD,,107.224736,49.73,30.92,39.84,90.05,63.17,3.31,23.78,33.82,0,1.6202,1.6529,1.7455,-999,0.011521191,0.012846776,0.017480085,30-03-2019,0.011521191,0.012846776,0.017480085,0.013949351,107.224736,2019330,3.31,0,67.76724226,,,
2019,3,31,WOOD,,105.0769312,49.86,22.26,37.31,85.74,51.09,4.45,8.45,17.9,0,1.6535,1.6731,1.757,-999,0.012872465,0.013740274,0.01816066,31-03-2019,0.012872465,0.013740274,0.01816066,0.014924466,105.0769312,2019331,4.45,0,68.02592328,,,
2019,4,1,WOOD,96.25885073,100.9814355,60.39,38.12,48.06,70.86,46.15,6.63,17.57,27.63,0,1.6758,1.6802,1.7665,-999,0.013864287,0.01406877,0.018742634,4/1/2019,0.013864287,0.01406877,0.018742634,0.015558564,100.9814355,201941,6.63,0,95.47352361,,,
2019,4,2,WOOD,,95.2914147,72.23,44.36,55.64,61.29,42.18,9.66,21.63,30.11,0,1.7045,1.6853,1.7709,-999,0.015253207,0.014309534,0.019018405,4/2/2019,0.015253207,0.014309534,0.019018405,0.016193716,95.2914147,201942,9.66,0,148.7833408,,,
2019,4,3,WOOD,,100.0116908,69.39,51.64,58.96,89.42,59,7.14,35.61,47.71,0,1.7353,1.6882,1.7775,-999,0.016897644,0.01444826,0.019439617,4/3/2019,0.016897644,0.01444826,0.019439617,0.016928507,100.0116908,201943,7.14,0,133.0745549,,,
2019,4,4,WOOD,,103.2320017,69.13,45.49,58.35,97.42,72.9,5.42,14.83,20.98,0,1.7631,1.6882,1.7826,-999,0.018532255,0.01444826,0.019771417,4/4/2019,0.018532255,0.01444826,0.019771417,0.017583977,103.2320017,201944,5.42,0,131.7418537,,,
2019,4,5,WOOD,,98.96859582,76.84,49.51,62.72,97.52,68.66,7.69,21.07,30.85,0,1.7875,1.6855,1.7853,-999,0.020095486,0.014319059,0.01994934,4/5/2019,0.020095486,0.014319059,0.01994934,0.018121295,98.96859582,201945,7.69,0,179.3838899,,,
2019,4,6,WOOD,,104.0853034,68.72,56.84,61.35,92.31,74.14,4.96,20.42,29.15,0.11,1.8074,1.6876,1.7845,-999,0.021466539,0.014419449,0.019896458,4/6/2019,0.021466539,0.014419449,0.019896458,0.018594148,104.0853034,201946,4.96,0.11,129.6742122,,,
2019,4,7,WOOD,,89.49592847,80.65,52.36,66.53,97.96,52.76,12.74,21.32,30.04,0,1.7752,1.6935,1.7886,-999,0.019291792,0.014705253,0.020168956,4/7/2019,0.019291792,0.014705253,0.020168956,0.018055334,89.49592847,201947,12.74,0,210.3969777,,,
2019,4,8,WOOD,,84.20270685,85.1,44.99,66.68,90.4,45.95,15.56,12.56,17.98,0,1.7866,1.6951,1.7913,-999,0.020035572,0.014783724,0.020350422,4/8/2019,0.020035572,0.014783724,0.020350422,0.018389906,84.20270685,201948,15.56,0,254.6962499,,,
2019,4,9,WOOD,,80.70577789,86.79,51.82,71.29,76.8,43.97,17.42,26.15,36.46,0,1.8201,1.6953,1.7925,-999,0.022389511,0.014793562,0.020431591,4/9/2019,0.022389511,0.014793562,0.020431591,0.019204888,80.70577789,201949,17.42,0,274.1952072,,,
2019,4,10,WOOD,,75.98521441,91.33,43.99,71.72,75.94,41.4,19.93,30.13,44.87,0,1.8684,1.6961,1.7907,-999,0.026272205,0.014832979,0.020309957,4/10/2019,0.026272205,0.014832979,0.020309957,0.020471714,75.98521441,2019410,19.93,0,335.2474835,,,
2019,4,11,WOOD,,104.0698303,51.53,30.97,41.17,74.99,48.12,4.94,29.12,40.49,0,1.9634,1.7145,1.7975,-999,0.03594703,0.015768911,0.020773261,4/11/2019,0.03594703,0.015768911,0.020773261,0.024163067,104.0698303,2019411,4.94,0,71.49853792,,,
2019,4,12,WOOD,,102.9902679,55.02,32.59,44.33,73.09,50.05,5.5,12.63,17.32,0,2.021,1.7375,1.8035,-999,0.043438243,0.017021618,0.021190737,4/12/2019,0.043438243,0.017021618,0.021190737,0.027216866,102.9902679,2019412,5.5,0,79.73299118,,,
2019,4,13,WOOD,,102.9236592,50.11,40.45,45.38,66.58,47.92,5.52,22.01,32.3,0,2.0717,1.7494,1.8125,-999,0.05128161,0.017708007,0.021832568,13-04-2019,0.05128161,0.017708007,0.021832568,0.030274062,102.9236592,2019413,5.52,0,68.52800495,,,
2019,4,14,WOOD,,97.54263769,70.23,30.09,51.99,77,48.97,8.38,19.6,28.86,0,2.0958,1.76,1.8152,-999,0.055478707,0.018342479,0.022028842,14-04-2019,0.055478707,0.018342479,0.022028842,0.031950009,97.54263769,2019414,8.38,0,137.4971519,,,
2019,4,15,WOOD,,85.47438968,86.09,45.94,67.4,86.2,49.38,14.81,27.96,37.42,0,2.1058,1.7575,1.8189,-999,0.057316718,0.018190838,0.022300647,15-04-2019,0.057316718,0.018190838,0.022300647,0.032602735,85.47438968,2019415,14.81,0,265.9239454,,,
2019,4,16,WOOD,,98.30864131,78.12,58.33,65.87,78.73,64.91,7.96,26.69,38.14,0,2.1316,1.7543,1.8204,-999,0.062336142,0.01799855,0.022411781,16-04-2019,0.062336142,0.01799855,0.022411781,0.034248824,98.30864131,2019416,7.96,0,189.1691737,,,
2019,4,17,WOOD,,96.67351622,82.31,54.61,65.52,97.08,67.17,8.83,27.6,45.45,0.91,2.1368,1.7547,1.8189,-999,0.063398211,0.018022476,0.022300647,17-04-2019,0.063398211,0.018022476,0.022300647,0.034573778,96.67351622,2019417,8.83,0.91,225.8127562,,,
2019,4,18,WOOD,,99.46430423,70.12,46.87,56.02,96,57.2,7.45,27.85,45.1,0.09,1.4428,1.6152,1.8191,-999,0.006374969,0.011330859,0.022315433,18-04-2019,0.006374969,0.011330859,0.022315433,0.013340421,99.46430423,2019418,7.45,0.09,136.907675,,,
2019,4,19,WOOD,,96.55886499,68.49,39.37,54.84,82.84,46.89,9,16.36,26.75,0,1.4645,1.5854,1.8177,-999,0.006854076,0.010259631,0.022212133,19-04-2019,0.006854076,0.010259631,0.022212133,0.013108613,96.55886499,2019419,9,0,128.5322319,,,
2019,4,20,WOOD,,82.16753942,84.92,43.81,67.64,74.62,41.33,16.67,27.6,36.82,0,1.4895,1.6045,1.814,-999,0.007450686,0.010933992,0.021941395,20-04-2019,0.007450686,0.010933992,0.021941395,0.013442024,82.16753942,2019420,16.67,0,252.7122705,,,
2019,4,21,WOOD,,86.10134343,84.76,60.12,72.77,71.06,50.86,14.57,27.63,38.81,0,1.5486,1.6154,1.8103,-999,0.009074863,0.011338412,0.021673922,21-04-2019,0.009074863,0.011338412,0.021673922,0.014029066,86.10134343,2019421,14.57,0,250.963248,,,
2019,4,22,WOOD,,99.80148956,70.12,52.9,62.97,90.51,65.18,7.26,16.65,23.82,0.03,1.6402,1.6296,1.8132,-999,0.012314837,0.011887663,0.021883287,22-04-2019,0.012314837,0.011887663,0.021883287,0.015361929,99.80148956,2019422,7.26,0.03,136.907675,,,
2019,4,23,WOOD,,108.1278385,62.26,45.51,54.74,96.79,82.52,2.83,16.08,19.95,0.4,1.4673,1.6398,1.8119,-999,0.006918455,0.012298444,0.021789188,23-04-2019,0.006918455,0.012298444,0.021789188,0.013668696,108.1278385,2019423,2.83,0.4,101.993224,,,
2019,4,24,WOOD,,99.9703245,69.33,46.63,56.59,91.28,61.44,7.18,10.85,12.71,0,1.4551,1.6219,1.814,-999,0.006642282,0.011586625,0.021941395,24-04-2019,0.006642282,0.011586625,0.021941395,0.013390101,99.9703245,2019424,7.18,0,132.7655118,,,
2019,4,25,WOOD,,97.54863089,72.66,48.65,61.59,94.69,61.46,8.47,23.22,33.4,0,1.4734,1.6241,1.8148,-999,0.007060804,0.011671854,0.021999654,25-04-2019,0.007060804,0.011671854,0.021999654,0.013577438,97.54863089,2019425,8.47,0,151.3565386,,,
2019,4,26,WOOD,,94.2806602,73.35,46.12,61.74,88.2,54.01,10.21,24.54,33.91,0,1.499,1.6343,1.8175,-999,0.007690728,0.012075221,0.022197414,26-04-2019,0.007690728,0.012075221,0.022197414,0.013987788,94.2806602,2019426,10.21,0,155.5996918,,,
2019,4,27,WOOD,,89.07582711,75.25,53.15,65.93,69.64,44.4,12.98,28.45,40.62,0,1.5674,1.6456,1.8212,-999,0.009662043,0.012538287,0.022471276,27-04-2019,0.009662043,0.012538287,0.022471276,0.014890535,89.07582711,2019427,12.98,0,168.0467485,,,
2019,4,28,WOOD,,97.26179504,81.03,42.77,62.39,85.62,62.18,8.61,31.07,45.3,0,1.6513,1.6574,1.8222,-999,0.012778523,0.013040687,0.022545865,28-04-2019,0.012778523,0.013040687,0.022545865,0.016121692,97.26179504,2019428,8.61,0,213.8169134,,,
2019,4,29,WOOD,,104.1703161,70.27,50.9,58.78,87.26,71.94,4.92,29.1,44.36,0,1.7267,1.6674,1.8247,-999,0.016421552,0.013482074,0.02273341,29-04-2019,0.016421552,0.013482074,0.02273341,0.017545679,104.1703161,2019429,4.92,0,137.7122898,,,
2019,4,30,WOOD,,112.293576,52.12,46.03,49.26,98.53,95.09,0.6,18.97,29.15,0.69,1.6165,1.6358,1.8284,-999,0.011380043,0.012135698,0.023013812,30-04-2019,0.011380043,0.012135698,0.023013812,0.015509851,112.293576,2019430,0.6,0.69,72.79435531,,,
2019,5,1,WOOD,100.5729734,110.8011521,66.96,48.38,55.36,99.07,92.33,1.41,16.38,22.66,0.11,1.444,1.5293,1.8294,-999,0.006400569,0.008509014,0.023090181,5/1/2019,0.006400569,0.008509014,0.023090181,0.012666588,110.8011521,201951,1.41,0.11,121.2520559,,,
2019,5,2,WOOD,,109.3753881,59.14,47.55,53.14,96.35,85.27,2.17,19.39,25.5,0.01,1.4471,1.548,1.8216,-999,0.006467178,0.00905672,0.022501083,5/2/2019,0.006467178,0.00905672,0.022501083,0.012674994,109.3753881,201952,2.17,0.01,91.43447258,,,
2019,5,3,WOOD,,111.7560487,62.15,47.17,55.76,99.29,94.51,0.91,14.52,19.28,0.77,1.4421,1.4767,1.7731,-999,0.006360083,0.007139025,0.019157795,5/3/2019,0.006360083,0.007139025,0.019157795,0.010885634,111.7560487,201953,0.91,0.77,101.5930878,,,
